cell_id,calendar_month,feature,n_observations,mean,median,std,mad,q1,q3,iqr,min,max,zero_mad_flag
cell_00_02,5,era5_wind_speed_mean,3,2.5911,2.5082,0.2132,0.0763,2.47,2.6708,0.2008,2.4318,2.8334,False
cell_00_02,6,ndvi_mean,3,0.5065,0.5773,0.1732,0.0558,0.4432,0.6052,0.162,0.3091,0.6331,False
cell_00_02,6,ndbi_mean,3,-0.0631,-0.1235,0.1305,0.0289,-0.1379,-0.0184,0.1195,-0.1524,0.0867,False
cell_00_02,6,ndwi_mean,3,-0.5042,-0.5423,0.1022,0.0395,-0.5621,-0.4653,0.0968,-0.5818,-0.3883,False
cell_00_02,6,viirs_avg_rad_mean,3,25.3722,25.1982,2.9751,2.7104,23.843,26.8143,2.9713,22.4878,28.4305,False
cell_00_02,6,era5_temperature_mean,3,33.1523,33.5193,1.6498,1.0684,32.4346,34.0535,1.6189,31.3499,34.5877,False
cell_00_02,6,era5_precipitation_total,3,82.5711,80.725,11.2067,8.3229,76.5635,87.6556,11.0921,72.4021,94.5862,False
cell_00_02,6,era5_wind_speed_mean,3,2.8166,2.9013,0.3079,0.1719,2.6883,2.9873,0.299,2.4753,3.0733,False
cell_00_02,7,ndvi_mean,2,0.6109,0.6109,0.0711,0.0503,0.5858,0.6361,0.0503,0.5607,0.6612,False
cell_00_02,7,ndbi_mean,2,-0.1952,-0.1952,0.0299,0.0211,-0.2058,-0.1847,0.0211,-0.2163,-0.1741,False
cell_00_02,7,ndwi_mean,2,-0.504,-0.504,0.066,0.0467,-0.5273,-0.4807,0.0467,-0.5506,-0.4573,False
cell_00_02,7,viirs_avg_rad_mean,3,17.8971,16.9523,1.756,0.1365,16.8841,18.4378,1.5537,16.8159,19.9232,False
cell_00_02,7,era5_temperature_mean,3,29.542,29.5003,0.5611,0.4975,29.2516,29.8115,0.56,29.0029,30.1228,False
cell_00_02,7,era5_precipitation_total,3,213.3438,194.4656,62.4238,31.9276,178.5018,238.7467,60.2449,162.5381,283.0278,False
cell_00_02,7,era5_wind_speed_mean,3,2.1385,2.1766,0.2204,0.1607,2.0391,2.257,0.2179,1.9016,2.3373,False
cell_00_02,8,ndvi_mean,2,0.8188,0.8188,0.037,0.0261,0.8057,0.8318,0.0261,0.7926,0.8449,False
cell_00_02,8,ndbi_mean,2,-0.2978,-0.2978,0.0229,0.0162,-0.3059,-0.2897,0.0162,-0.314,-0.2816,False
cell_00_02,8,ndwi_mean,2,-0.7258,-0.7258,0.0353,0.025,-0.7383,-0.7133,0.025,-0.7508,-0.7008,False
cell_00_02,8,viirs_avg_rad_mean,3,19.4786,19.7704,3.8542,3.4082,17.6286,21.4745,3.846,15.4867,23.1786,False
cell_00_02,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_00_02,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_00_02,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_00_02,9,ndvi_mean,3,0.7111,0.7219,0.0203,0.0019,0.7048,0.7228,0.0181,0.6876,0.7238,False
cell_00_02,9,ndbi_mean,3,-0.2509,-0.2557,0.0461,0.0387,-0.275,-0.2291,0.0459,-0.2944,-0.2026,False
cell_00_02,9,ndwi_mean,3,-0.6146,-0.6125,0.0262,0.023,-0.6271,-0.601,0.0262,-0.6418,-0.5895,False
cell_00_02,9,viirs_avg_rad_mean,3,20.6016,21.3282,1.5784,0.3577,20.0595,21.5071,1.4476,18.7907,21.6859,False
cell_00_02,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_00_02,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_00_02,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_00_02,10,ndvi_mean,3,0.7349,0.7599,0.0498,0.0073,0.7187,0.7635,0.0448,0.6776,0.7672,False
cell_00_02,10,ndbi_mean,3,-0.2671,-0.2551,0.0375,0.018,-0.2821,-0.2461,0.036,-0.3092,-0.2371,False
cell_00_02,10,ndwi_mean,3,-0.6604,-0.6885,0.0533,0.0052,-0.6911,-0.6437,0.0474,-0.6937,-0.5989,False
cell_00_02,10,viirs_avg_rad_mean,3,24.2237,24.9185,1.9809,0.845,23.4537,25.341,1.8873,21.989,25.7635,False
cell_00_02,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_00_02,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_00_02,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_00_02,11,ndvi_mean,3,0.6192,0.6454,0.0956,0.0536,0.5793,0.6721,0.0928,0.5133,0.6989,False
cell_00_02,11,ndbi_mean,3,-0.2063,-0.2199,0.0576,0.036,-0.2379,-0.1815,0.0564,-0.2559,-0.1431,False
cell_00_02,11,ndwi_mean,3,-0.5806,-0.6004,0.0785,0.0468,-0.6238,-0.5473,0.0766,-0.6472,-0.4941,False
cell_00_02,11,viirs_avg_rad_mean,3,24.0721,24.3342,0.4795,0.0293,23.9264,24.3488,0.4224,23.5187,24.3635,False
cell_00_02,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_00_02,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_00_02,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_00_02,12,ndvi_mean,3,0.6807,0.6801,0.0767,0.0757,0.6422,0.7189,0.0767,0.6044,0.7578,False
cell_00_02,12,ndbi_mean,3,-0.1831,-0.1829,0.043,0.0428,-0.2045,-0.1615,0.043,-0.2262,-0.1401,False
cell_00_02,12,ndwi_mean,3,-0.6417,-0.6306,0.0617,0.0443,-0.6694,-0.6084,0.0609,-0.7082,-0.5863,False
cell_00_02,12,viirs_avg_rad_mean,3,22.8831,23.5794,1.5798,0.4158,22.3271,23.7873,1.4602,21.0748,23.9952,False
cell_00_02,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_00_02,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_00_02,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_00_03,1,ndvi_mean,3,0.4295,0.4736,0.0906,0.0161,0.3995,0.4816,0.0821,0.3254,0.4897,False
cell_00_03,1,ndbi_mean,3,0.0032,-0.0101,0.0376,0.0157,-0.018,0.0178,0.0357,-0.0258,0.0456,False
cell_00_03,1,ndwi_mean,3,-0.4385,-0.4695,0.0684,0.0164,-0.4777,-0.4148,0.0629,-0.4859,-0.3601,False
cell_00_03,1,viirs_avg_rad_mean,3,20.7095,21.367,2.6072,1.5579,19.6018,22.146,2.5442,17.8365,22.925,False
cell_00_03,1,era5_temperature_mean,3,12.7796,12.6738,0.8304,0.6667,12.3405,13.1658,0.8253,12.0071,13.6578,False
cell_00_03,1,era5_precipitation_total,3,16.8589,12.9574,7.5697,0.9214,12.4967,19.2704,6.7737,12.0359,25.5834,False
cell_00_03,1,era5_wind_speed_mean,3,2.0941,2.2186,0.3147,0.1089,1.9774,2.2731,0.2957,1.7362,2.3275,False
cell_00_03,2,ndvi_mean,3,0.4498,0.4421,0.0404,0.0283,0.428,0.4678,0.0398,0.4138,0.4935,False
cell_00_03,2,ndbi_mean,3,0.003,0.0079,0.0386,0.0311,-0.0149,0.0234,0.0383,-0.0377,0.0389,False
cell_00_03,2,ndwi_mean,3,-0.4455,-0.4411,0.0303,0.0234,-0.4594,-0.4294,0.03,-0.4777,-0.4177,False
cell_00_03,2,viirs_avg_rad_mean,3,27.9963,26.333,3.8811,1.1091,25.7785,29.3824,3.6039,25.224,32.4318,False
cell_00_03,2,era5_temperature_mean,3,17.6183,17.8962,1.3169,0.8779,17.0404,18.3351,1.2947,16.1846,18.7741,False
cell_00_03,2,era5_precipitation_total,3,13.6288,15.2474,11.6497,9.1371,8.2509,19.8159,11.565,1.2545,24.3845,False
cell_00_03,2,era5_wind_speed_mean,3,2.5688,2.6264,0.1164,0.0188,2.5306,2.6358,0.1052,2.4349,2.6452,False
cell_00_03,3,ndvi_mean,3,0.5568,0.5474,0.0312,0.016,0.5394,0.5695,0.0301,0.5314,0.5916,False
cell_00_03,3,ndbi_mean,3,-0.0661,-0.059,0.0186,0.0069,-0.0731,-0.0556,0.0176,-0.0872,-0.0521,False
cell_00_03,3,ndwi_mean,3,-0.5334,-0.5343,0.0288,0.0276,-0.548,-0.5192,0.0288,-0.5618,-0.5041,False
cell_00_03,3,viirs_avg_rad_mean,3,28.7545,27.9049,3.5605,2.2091,26.8003,30.2839,3.4836,25.6958,32.663,False
cell_00_03,3,era5_temperature_mean,3,22.1621,22.2202,0.5605,0.4712,21.8975,22.4558,0.5583,21.5749,22.6914,False
cell_00_03,3,era5_precipitation_total,3,40.5749,39.4606,28.2214,26.5335,26.1939,54.3988,28.2049,12.9272,69.337,False
cell_00_03,3,era5_wind_speed_mean,3,2.4643,2.5074,0.3964,0.3299,2.2777,2.6724,0.3946,2.0481,2.8373,False
cell_00_03,4,ndvi_mean,3,0.5285,0.5245,0.0525,0.0465,0.5012,0.5537,0.0524,0.478,0.5829,False
cell_00_03,4,ndbi_mean,3,-0.0745,-0.0858,0.0544,0.0365,-0.104,-0.0505,0.0535,-0.1223,-0.0153,False
cell_00_03,4,ndwi_mean,3,-0.5129,-0.5307,0.0416,0.0121,-0.5367,-0.498,0.0387,-0.5428,-0.4654,False
cell_00_03,4,viirs_avg_rad_mean,3,30.4085,31.7621,2.7364,0.4421,29.5106,31.9832,2.4726,27.259,32.2042,False
cell_00_03,4,era5_temperature_mean,3,28.7798,28.747,2.0298,1.9803,27.7568,29.7864,2.0296,26.7666,30.8258,False
cell_00_03,4,era5_precipitation_total,3,8.1421,2.4749,10.7878,1.1059,1.922,11.5287,9.6067,1.369,20.5825,False
cell_00_03,4,era5_wind_speed_mean,3,2.5436,2.476,0.232,0.123,2.4145,2.6389,0.2245,2.3529,2.8019,False
cell_00_03,5,ndvi_mean,3,0.445,0.4381,0.1026,0.0921,0.392,0.4945,0.1025,0.346,0.5509,False
cell_00_03,5,ndbi_mean,3,-0.0199,-0.0265,0.0852,0.0752,-0.0641,0.021,0.085,-0.1017,0.0684,False
cell_00_03,5,ndwi_mean,3,-0.4677,-0.4875,0.0707,0.0389,-0.507,-0.4384,0.0686,-0.5264,-0.3893,False
cell_00_03,5,viirs_avg_rad_mean,3,25.8845,25.2183,3.6132,2.5675,23.9345,27.5013,3.5668,22.6507,29.7844,False
cell_00_03,5,era5_temperature_mean,3,31.8202,32.3862,2.2892,1.3871,30.8436,33.0797,2.2361,29.3011,33.7733,False
cell_00_03,5,era5_precipitation_total,3,34.7703,29.1701,36.8139,28.0927,15.1237,51.6168,36.4931,1.0774,74.0635,False
cell_00_03,5,era5_wind_speed_mean,3,2.5911,2.5082,0.2132,0.0763,2.47,2.6708,0.2008,2.4318,2.8334,False
cell_00_03,6,ndvi_mean,3,0.4801,0.5475,0.1643,0.0526,0.4201,0.5738,0.1536,0.2928,0.6001,False
cell_00_03,6,ndbi_mean,3,-0.0506,-0.1109,0.121,0.0187,-0.1202,-0.011,0.1092,-0.1296,0.0888,False
cell_00_03,6,ndwi_mean,3,-0.4766,-0.515,0.0975,0.0339,-0.532,-0.4403,0.0917,-0.549,-0.3657,False
cell_00_03,6,viirs_avg_rad_mean,3,26.924,26.5279,1.8684,1.2425,25.9066,27.7433,1.8366,25.2854,28.9587,False
cell_00_03,6,era5_temperature_mean,3,33.1523,33.5193,1.6498,1.0684,32.4346,34.0535,1.6189,31.3499,34.5877,False
cell_00_03,6,era5_precipitation_total,3,82.5711,80.725,11.2067,8.3229,76.5635,87.6556,11.0921,72.4021,94.5862,False
cell_00_03,6,era5_wind_speed_mean,3,2.8166,2.9013,0.3079,0.1719,2.6883,2.9873,0.299,2.4753,3.0733,False
cell_00_03,7,ndvi_mean,2,0.5967,0.5967,0.0702,0.0497,0.5719,0.6216,0.0497,0.5471,0.6464,False
cell_00_03,7,ndbi_mean,2,-0.1788,-0.1788,0.0245,0.0173,-0.1874,-0.1701,0.0173,-0.1961,-0.1614,False
cell_00_03,7,ndwi_mean,2,-0.4916,-0.4916,0.0663,0.0469,-0.515,-0.4682,0.0469,-0.5384,-0.4447,False
cell_00_03,7,viirs_avg_rad_mean,3,19.1753,19.5684,1.291,0.6556,18.6509,19.8962,1.2453,17.7334,20.224,False
cell_00_03,7,era5_temperature_mean,3,29.542,29.5003,0.5611,0.4975,29.2516,29.8115,0.56,29.0029,30.1228,False
cell_00_03,7,era5_precipitation_total,3,213.3438,194.4656,62.4238,31.9276,178.5018,238.7467,60.2449,162.5381,283.0278,False
cell_00_03,7,era5_wind_speed_mean,3,2.1385,2.1766,0.2204,0.1607,2.0391,2.257,0.2179,1.9016,2.3373,False
cell_00_03,8,ndvi_mean,3,0.7702,0.7744,0.0164,0.0097,0.7632,0.7792,0.016,0.7521,0.7841,False
cell_00_03,8,ndbi_mean,3,-0.2723,-0.2738,0.0203,0.018,-0.2828,-0.2626,0.0202,-0.2918,-0.2513,False
cell_00_03,8,ndwi_mean,3,-0.6619,-0.6726,0.0366,0.0194,-0.6823,-0.6469,0.0354,-0.692,-0.6212,False
cell_00_03,8,viirs_avg_rad_mean,3,20.4701,19.8432,4.1585,3.1825,18.2519,22.3749,4.1229,16.6607,24.9065,False
cell_00_03,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_00_03,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_00_03,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_00_03,9,ndvi_mean,3,0.683,0.6768,0.0476,0.038,0.6578,0.7051,0.0473,0.6388,0.7334,False
cell_00_03,9,ndbi_mean,3,-0.2323,-0.2288,0.0061,0.0002,-0.2341,-0.2287,0.0053,-0.2393,-0.2286,False
cell_00_03,9,ndwi_mean,3,-0.5885,-0.5852,0.029,0.0238,-0.6021,-0.5733,0.0289,-0.6191,-0.5614,False
cell_00_03,9,viirs_avg_rad_mean,3,20.9512,19.984,2.1042,0.4796,19.7443,21.6746,1.9303,19.5045,23.3651,False
cell_00_03,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_00_03,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_00_03,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_00_03,10,ndvi_mean,3,0.6983,0.7233,0.0437,0.0006,0.6855,0.7236,0.038,0.6478,0.7239,False
cell_00_03,10,ndbi_mean,3,-0.2316,-0.2202,0.0242,0.005,-0.2399,-0.2177,0.0221,-0.2595,-0.2152,False
cell_00_03,10,ndwi_mean,3,-0.6265,-0.6496,0.0488,0.0098,-0.6545,-0.61,0.0445,-0.6594,-0.5704,False
cell_00_03,10,viirs_avg_rad_mean,3,24.8004,24.765,0.409,0.3548,24.5876,24.9955,0.4079,24.4102,25.226,False
cell_00_03,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_00_03,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
cell_00_03,10,era5_wind_speed_mean,3,1.9958,1.9714,0.0515,0.0104,1.9662,2.0132,0.047,1.961,2.055,False
cell_00_03,11,ndvi_mean,3,0.5959,0.5947,0.0523,0.0506,0.5694,0.6217,0.0523,0.5442,0.6487,False
cell_00_03,11,ndbi_mean,3,-0.1718,-0.1672,0.0372,0.03,-0.1892,-0.1521,0.037,-0.2112,-0.1371,False
cell_00_03,11,ndwi_mean,3,-0.5622,-0.5566,0.0408,0.0321,-0.581,-0.5405,0.0405,-0.6055,-0.5244,False
cell_00_03,11,viirs_avg_rad_mean,3,24.4905,24.2463,2.4297,2.0542,23.2192,25.6397,2.4205,22.1921,27.0331,False
cell_00_03,11,era5_temperature_mean,3,20.7615,20.9045,0.7336,0.5086,20.4357,21.1588,0.7231,19.9669,21.4131,False
cell_00_03,11,era5_precipitation_total,3,3.4038,3.1001,3.4724,3.0068,1.5967,5.059,3.4624,0.0933,7.018,False
cell_00_03,11,era5_wind_speed_mean,3,1.8766,1.7913,0.2087,0.0672,1.7577,1.9529,0.1952,1.7241,2.1145,False
cell_00_03,12,ndvi_mean,3,0.6326,0.6423,0.0455,0.0302,0.6126,0.6573,0.0447,0.583,0.6724,False
cell_00_03,12,ndbi_mean,3,-0.1439,-0.1311,0.0293,0.0079,-0.1543,-0.1272,0.0271,-0.1775,-0.1232,False
cell_00_03,12,ndwi_mean,3,-0.6028,-0.6054,0.0362,0.0323,-0.6215,-0.5854,0.0361,-0.6377,-0.5654,False
cell_00_03,12,viirs_avg_rad_mean,3,24.1693,24.435,2.8532,2.4454,22.8137,25.6577,2.844,21.1925,26.8804,False
cell_00_03,12,era5_temperature_mean,3,15.1767,15.06,0.515,0.3299,14.895,15.4,0.505,14.7301,15.7401,False
cell_00_03,12,era5_precipitation_total,3,13.5164,1.6184,21.9398,1.5225,0.8571,20.2267,19.3696,0.0958,38.8351,False
cell_00_03,12,era5_wind_speed_mean,3,2.2587,2.3227,0.2933,0.192,2.1307,2.4187,0.288,1.9387,2.5147,False
cell_00_04,1,ndvi_mean,3,0.4717,0.4974,0.0978,0.0568,0.4305,0.5258,0.0953,0.3636,0.5541,False
cell_00_04,1,ndbi_mean,3,-0.0379,-0.0586,0.06,0.0263,-0.0717,-0.0145,0.0573,-0.0849,0.0297,False
cell_00_04,1,ndwi_mean,3,-0.4678,-0.4788,0.0639,0.0468,-0.5022,-0.439,0.0632,-0.5255,-0.3992,False
cell_00_04,1,viirs_avg_rad_mean,3,17.4206,17.9978,1.6711,0.7288,16.7676,18.3622,1.5946,15.5373,18.7266,False
cell_00_04,1,era5_temperature_mean,3,12.7796,12.6738,0.8304,0.6667,12.3405,13.1658,0.8253,12.0071,13.6578,False
cell_00_04,1,era5_precipitation_total,3,16.8589,12.9574,7.5697,0.9214,12.4967,19.2704,6.7737,12.0359,25.5834,False
cell_00_04,1,era5_wind_speed_mean,3,2.0941,2.2186,0.3147,0.1089,1.9774,2.2731,0.2957,1.7362,2.3275,False
cell_00_04,2,ndvi_mean,3,0.4693,0.4661,0.0686,0.0638,0.4342,0.5028,0.0685,0.4023,0.5394,False
cell_00_04,2,ndbi_mean,3,-0.0205,-0.0214,0.0621,0.0608,-0.0518,0.0103,0.0621,-0.0821,0.042,False
cell_00_04,2,ndwi_mean,3,-0.455,-0.4468,0.0477,0.0349,-0.4765,-0.4294,0.0472,-0.5062,-0.4119,False
cell_00_04,2,viirs_avg_rad_mean,3,19.9727,20.8463,4.4826,3.108,17.982,22.4003,4.4183,15.1177,23.9543,False
cell_00_04,2,era5_temperature_mean,3,17.6183,17.8962,1.3169,0.8779,17.0404,18.3351,1.2947,16.1846,18.7741,False
cell_00_04,2,era5_precipitation_total,3,13.6288,15.2474,11.6497,9.1371,8.2509,19.8159,11.565,1.2545,24.3845,False
cell_00_04,2,era5_wind_speed_mean,3,2.5688,2.6264,0.1164,0.0188,2.5306,2.6358,0.1052,2.4349,2.6452,False
cell_00_04,3,ndvi_mean,3,0.5949,0.6004,0.0604,0.052,0.5661,0.6264,0.0603,0.5319,0.6524,False
cell_00_04,3,ndbi_mean,3,-0.0928,-0.0798,0.0382,0.0171,-0.1078,-0.0713,0.0365,-0.1357,-0.0627,False
cell_00_04,3,ndwi_mean,3,-0.5583,-0.5655,0.053,0.0419,-0.5864,-0.5338,0.0526,-0.6074,-0.5021,False
cell_00_04,3,viirs_avg_rad_mean,3,22.4149,21.5693,2.8607,1.497,20.8209,23.5862,2.7653,20.0724,25.6031,False
cell_00_04,3,era5_temperature_mean,3,22.1621,22.2202,0.5605,0.4712,21.8975,22.4558,0.5583,21.5749,22.6914,False
cell_00_04,3,era5_precipitation_total,3,40.5749,39.4606,28.2214,26.5335,26.1939,54.3988,28.2049,12.9272,69.337,False
cell_00_04,3,era5_wind_speed_mean,3,2.4643,2.5074,0.3964,0.3299,2.2777,2.6724,0.3946,2.0481,2.8373,False
cell_00_04,4,ndvi_mean,3,0.5379,0.5545,0.0653,0.0388,0.5102,0.5739,0.0637,0.4659,0.5934,False
cell_00_04,4,ndbi_mean,3,-0.0877,-0.1142,0.076,0.0326,-0.1306,-0.0581,0.0724,-0.1469,-0.002,False
cell_00_04,4,ndwi_mean,3,-0.5121,-0.5343,0.0559,0.0192,-0.5439,-0.4914,0.0525,-0.5535,-0.4485,False
cell_00_04,4,viirs_avg_rad_mean,3,23.665,23.1427,2.5224,1.6981,22.2936,24.7752,2.4815,21.4446,26.4077,False
cell_00_04,4,era5_temperature_mean,3,28.7798,28.747,2.0298,1.9803,27.7568,29.7864,2.0296,26.7666,30.8258,False
cell_00_04,4,era5_precipitation_total,3,8.1421,2.4749,10.7878,1.1059,1.922,11.5287,9.6067,1.369,20.5825,False
cell_00_04,4,era5_wind_speed_mean,3,2.5436,2.476,0.232,0.123,2.4145,2.6389,0.2245,2.3529,2.8019,False
cell_00_04,5,ndvi_mean,3,0.4398,0.4348,0.1415,0.1339,0.3678,0.5093,0.1415,0.3009,0.5838,False
cell_00_04,5,ndbi_mean,3,-0.0257,-0.0338,0.1092,0.0968,-0.0822,0.0268,0.109,-0.1306,0.0874,False
cell_00_04,5,ndwi_mean,3,-0.4628,-0.4776,0.0988,0.0758,-0.5155,-0.4175,0.098,-0.5534,-0.3574,False
cell_00_04,5,viirs_avg_rad_mean,3,21.5474,19.8081,3.1321,0.1373,19.7395,22.4856,2.7461,19.6709,25.1632,False
cell_00_04,5,era5_temperature_mean,3,31.8202,32.3862,2.2892,1.3871,30.8436,33.0797,2.2361,29.3011,33.7733,False
cell_00_04,5,era5_precipitation_total,3,34.7703,29.1701,36.8139,28.0927,15.1237,51.6168,36.4931,1.0774,74.0635,False
cell_00_04,5,era5_wind_speed_mean,3,2.5911,2.5082,0.2132,0.0763,2.47,2.6708,0.2008,2.4318,2.8334,False
cell_00_04,6,ndvi_mean,3,0.4809,0.557,0.1909,0.0651,0.4103,0.5895,0.1791,0.2637,0.622,False
cell_00_04,6,ndbi_mean,3,-0.0539,-0.1197,0.1483,0.0383,-0.1389,-0.0019,0.137,-0.158,0.1159,False
cell_00_04,6,ndwi_mean,3,-0.4802,-0.519,0.1082,0.0447,-0.5413,-0.4384,0.1029,-0.5637,-0.3579,False
cell_00_04,6,viirs_avg_rad_mean,3,21.7794,21.6233,0.6485,0.4002,21.4232,22.0575,0.6343,21.2231,22.4917,False
cell_00_04,6,era5_temperature_mean,3,33.1523,33.5193,1.6498,1.0684,32.4346,34.0535,1.6189,31.3499,34.5877,False
cell_00_04,6,era5_precipitation_total,3,82.5711,80.725,11.2067,8.3229,76.5635,87.6556,11.0921,72.4021,94.5862,False
cell_00_04,6,era5_wind_speed_mean,3,2.8166,2.9013,0.3079,0.1719,2.6883,2.9873,0.299,2.4753,3.0733,False
cell_00_04,7,ndvi_mean,2,0.591,0.591,0.0641,0.0453,0.5683,0.6137,0.0453,0.5457,0.6363,False
cell_00_04,7,ndbi_mean,2,-0.1887,-0.1887,0.0191,0.0135,-0.1954,-0.1819,0.0135,-0.2022,-0.1752,False
cell_00_04,7,ndwi_mean,2,-0.485,-0.485,0.0623,0.0441,-0.507,-0.463,0.0441,-0.5291,-0.4409,False
cell_00_04,7,viirs_avg_rad_mean,3,18.5815,18.8224,0.7852,0.3957,18.2632,19.0202,0.757,17.7041,19.2181,False
cell_00_04,7,era5_temperature_mean,3,29.542,29.5003,0.5611,0.4975,29.2516,29.8115,0.56,29.0029,30.1228,False
cell_00_04,7,era5_precipitation_total,3,213.3438,194.4656,62.4238,31.9276,178.5018,238.7467,60.2449,162.5381,283.0278,False
cell_00_04,7,era5_wind_speed_mean,3,2.1385,2.1766,0.2204,0.1607,2.0391,2.257,0.2179,1.9016,2.3373,False
cell_00_04,8,ndvi_mean,3,0.7723,0.7955,0.0562,0.0177,0.7518,0.8044,0.0525,0.7082,0.8132,False
cell_00_04,8,ndbi_mean,3,-0.2914,-0.2866,0.0184,0.0107,-0.2991,-0.2812,0.0179,-0.3117,-0.2759,False
cell_00_04,8,ndwi_mean,3,-0.6732,-0.7025,0.0675,0.0186,-0.7118,-0.6493,0.0625,-0.7211,-0.5961,False
cell_00_04,8,viirs_avg_rad_mean,3,18.4831,17.0412,4.5356,2.1973,15.9425,20.3028,4.3603,14.8439,23.5644,False
cell_00_04,8,era5_temperature_mean,3,28.8688,28.7394,0.732,0.5292,28.4748,29.1982,0.7234,28.2102,29.6569,False
cell_00_04,8,era5_precipitation_total,3,138.8093,92.3013,109.0241,31.5494,76.5266,177.838,101.3114,60.7519,263.3747,False
cell_00_04,8,era5_wind_speed_mean,3,2.5047,2.5242,0.183,0.153,2.4185,2.6007,0.1822,2.3128,2.6772,False
cell_00_04,9,ndvi_mean,3,0.7138,0.7054,0.0271,0.0136,0.6987,0.7248,0.0261,0.6919,0.7441,False
cell_00_04,9,ndbi_mean,3,-0.2816,-0.2751,0.0458,0.0357,-0.3027,-0.2573,0.0454,-0.3303,-0.2394,False
cell_00_04,9,ndwi_mean,3,-0.6171,-0.6181,0.0314,0.0301,-0.6331,-0.6017,0.0314,-0.6481,-0.5853,False
cell_00_04,9,viirs_avg_rad_mean,3,16.5318,16.2757,1.0411,0.6329,15.9592,16.9764,1.0172,15.6427,17.6771,False
cell_00_04,9,era5_temperature_mean,3,28.0842,28.225,0.6164,0.3929,27.8173,28.4215,0.6042,27.4096,28.6179,False
cell_00_04,9,era5_precipitation_total,3,188.5029,162.0894,109.208,67.1652,128.5068,235.2922,106.7854,94.9242,308.4951,False
cell_00_04,9,era5_wind_speed_mean,3,2.1334,2.0832,0.1532,0.0717,2.0474,2.1943,0.1469,2.0116,2.3053,False
cell_00_04,10,ndvi_mean,3,0.7301,0.7594,0.0574,0.0076,0.7117,0.7632,0.0515,0.6639,0.767,False
cell_00_04,10,ndbi_mean,3,-0.2928,-0.2895,0.0339,0.0288,-0.3089,-0.2751,0.0338,-0.3283,-0.2607,False
cell_00_04,10,ndwi_mean,3,-0.6466,-0.6753,0.0599,0.0114,-0.681,-0.6265,0.0545,-0.6867,-0.5777,False
cell_00_04,10,viirs_avg_rad_mean,3,21.8542,21.9317,0.7373,0.6179,21.5065,22.2407,0.7342,21.0812,22.5496,False
cell_00_04,10,era5_temperature_mean,3,25.0895,25.396,1.2732,0.7854,24.5435,25.7888,1.2453,23.691,26.1815,False
cell_00_04,10,era5_precipitation_total,3,64.4856,7.8991,104.7816,7.7359,4.0312,96.6468,92.6156,0.1632,185.3945,False
