cell_id,month,optical_evidence_count,optical_features_available,optical_support_ratio,viirs_anomalous,viirs_available,activity_evidence_count,activity_features_available,activity_evidence_score,weather_context_count,weather_features_available,weather_context_ratio,activity_candidate,dominant_activity_feature,dominant_activity_direction,max_activity_deviation,s2_valid_pixel_fraction,viirs_cf_cvg_mean
cell_01_11,2026-06,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,40.9997,1.0,11.61
cell_01_12,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,15.8526,1.0,11.0
cell_01_13,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndvi_mean,negative,8.3099,1.0,11.0
cell_01_14,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.9774,1.0,10.66
cell_01_15,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.079,1.0,10.76
cell_01_16,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,3.1656,1.0,10.56
cell_01_17,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndwi_mean,positive,190.3262,1.0,9.95
cell_01_18,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,viirs_avg_rad_mean,positive,8.0866,1.0,9.18
cell_01_19,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndbi_mean,positive,136.4292,1.0,9.0
cell_02_00,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,0.6675,1.0,10.25
cell_02_01,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndvi_mean,negative,4.748,1.0,10.45
cell_02_02,2026-06,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,22.0213,1.0,11.31
cell_02_03,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,5.653,1.0,11.5
cell_02_04,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.3727,1.0,11.98
cell_02_05,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,3.0987,1.0,11.94
cell_02_06,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,2.9603,1.0,11.0
cell_02_07,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,1.4521,1.0,11.0
cell_02_08,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,5.9315,1.0,11.12
cell_02_09,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,2.4992,1.0,11.71
cell_02_10,2026-06,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,positive,6.368,1.0,12.0
cell_02_11,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,13.1574,1.0,11.4
cell_02_12,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,9.1286,1.0,10.37
cell_02_13,2026-06,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,positive,8.4889,1.0,10.35
cell_02_14,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,positive,1.187,1.0,10.15
cell_02_15,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndwi_mean,negative,1.352,1.0,10.56
cell_02_16,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,positive,2.5514,1.0,11.0
cell_02_17,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,negative,1.1509,1.0,10.31
cell_02_18,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,32.4868,1.0,9.26
cell_02_19,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,3.6633,0.9984,9.62
cell_03_00,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,9.7963,1.0,10.27
cell_03_01,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.7166,0.9984,10.0
cell_03_02,2026-06,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndbi_mean,positive,6.76,1.0,11.66
cell_03_03,2026-06,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,17.7947,1.0,12.0
cell_03_04,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,18.2308,1.0,12.0
cell_03_05,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.9951,1.0,11.98
cell_03_06,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,52.4934,1.0,11.56
cell_03_07,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,6.4664,1.0,11.61
cell_03_08,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.2975,1.0,11.7
cell_03_09,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,35.0232,1.0,12.0
cell_03_10,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,positive,0.753,1.0,12.0
cell_03_11,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,3.8824,1.0,11.26
cell_03_12,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,4.4625,1.0,10.0
cell_03_13,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,8.846,1.0,10.0
cell_03_14,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,positive,2.8719,1.0,10.0
cell_03_15,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,3.9048,1.0,10.14
cell_03_16,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,3.2202,1.0,10.25
cell_03_17,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndvi_mean,negative,17.7592,1.0,10.08
cell_03_18,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,8.0986,1.0,9.84
cell_03_19,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.7656,1.0,9.95
cell_04_00,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.4851,1.0,10.29
cell_04_01,2026-06,3,3,1.0,False,True,3,4,0.75,1,3,0.3333,True,ndbi_mean,positive,5.0316,1.0,10.38
cell_04_02,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,495.7997,1.0,11.32
cell_04_03,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,28.9151,1.0,11.93
cell_04_04,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.0928,1.0,12.0
cell_04_05,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,176.3844,1.0,11.43
cell_04_06,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.1159,1.0,11.96
cell_04_07,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,18.5677,1.0,11.37
cell_04_08,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.083,1.0,11.37
cell_04_09,2026-06,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,4.3805,1.0,11.36
cell_04_10,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,negative,9.9197,1.0,11.33
cell_04_11,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndwi_mean,positive,14.0172,1.0,10.89
cell_04_12,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,18.8126,1.0,10.0
cell_04_13,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,positive,2.4145,1.0,10.0
cell_04_14,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,negative,2.2417,1.0,10.0
cell_04_15,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,34.4641,1.0,10.0
cell_04_16,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.0968,1.0,10.0
cell_04_17,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndwi_mean,positive,12.3064,1.0,10.0
cell_04_18,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndbi_mean,positive,5.3963,1.0,10.0
cell_04_19,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,3.4236,1.0,10.0
cell_05_00,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.1936,1.0,10.65
cell_05_01,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndwi_mean,positive,1.2612,1.0,11.3
cell_05_02,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.0845,1.0,11.55
cell_05_03,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.9395,0.9984,11.93
cell_05_04,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,negative,1.6738,1.0,12.0
cell_05_05,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,35.5991,1.0,11.05
cell_05_06,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,16.9576,1.0,11.35
cell_05_07,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,194.5361,1.0,11.0
cell_05_08,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.8785,1.0,11.0
cell_05_09,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,7.2263,1.0,11.0
cell_05_10,2026-06,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,15.7929,1.0,11.0
cell_05_11,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndbi_mean,positive,11.3105,1.0,10.68
cell_05_12,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,11.479,1.0,10.0
cell_05_13,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,3.1279,1.0,10.0
cell_05_14,2026-06,3,3,1.0,False,True,3,4,0.75,0,3,0.0,True,ndvi_mean,negative,455.1925,1.0,10.0
cell_05_15,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,24.0643,1.0,10.0
cell_05_16,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,3.3662,1.0,10.0
cell_05_17,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,2.9151,1.0,10.0
cell_05_18,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,positive,4.3216,1.0,10.0
cell_05_19,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndwi_mean,negative,10.0181,1.0,10.0
cell_06_00,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,5.7493,1.0,11.0
cell_06_01,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,18.5325,1.0,11.7
cell_06_02,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.9814,1.0,12.0
cell_06_03,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,12.2508,1.0,12.0
cell_06_04,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,0.7815,1.0,11.45
cell_06_05,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.3057,1.0,11.02
cell_06_06,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,14.0858,1.0,11.0
cell_06_07,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,10.499,1.0,11.0
cell_06_08,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,6.1435,1.0,11.1
cell_06_09,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,8.6998,1.0,11.75
cell_06_10,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.6868,1.0,11.57
cell_06_11,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,43.0556,1.0,10.69
cell_06_12,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,60.7921,1.0,10.0
cell_06_13,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,viirs_avg_rad_mean,positive,20.4613,1.0,10.0
cell_06_14,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndvi_mean,negative,9.0714,1.0,10.0
cell_06_15,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,5.7753,1.0,10.0
cell_06_16,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndbi_mean,positive,40.0924,1.0,10.0
cell_06_17,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,2.296,1.0,10.0
cell_06_18,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndwi_mean,negative,6.5984,1.0,10.0
cell_06_19,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,viirs_avg_rad_mean,positive,16.5015,1.0,10.0
cell_07_00,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,12.4597,1.0,11.0
cell_07_01,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.7419,1.0,11.26
cell_07_02,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.3693,1.0,11.38
cell_07_03,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.5677,1.0,11.36
cell_07_04,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,0.3205,1.0,11.04
cell_07_05,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndvi_mean,negative,0.9858,1.0,11.0
cell_07_06,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,12.333,1.0,11.71
cell_07_07,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.4263,1.0,11.0
cell_07_08,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,negative,2.1369,1.0,11.12
cell_07_09,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,0.8708,1.0,11.87
cell_07_10,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,negative,3.2513,1.0,11.0
cell_07_11,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndvi_mean,negative,35.2744,1.0,10.16
cell_07_12,2026-06,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,152.941,1.0,10.0
cell_07_13,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,3.0742,1.0,10.0
cell_07_14,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.211,1.0,10.0
cell_07_15,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,6.2918,1.0,10.0
cell_07_16,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,9.0972,1.0,10.0
cell_07_17,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndbi_mean,negative,5.2345,1.0,10.0
cell_07_18,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.196,1.0,10.0
cell_07_19,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndwi_mean,positive,53.0392,1.0,10.0
cell_08_00,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,0.7789,1.0,11.0
cell_08_01,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,negative,8.3012,1.0,11.0
cell_08_02,2026-06,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndvi_mean,negative,4.5105,1.0,11.0
cell_08_03,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndwi_mean,positive,4.586,1.0,11.54
cell_08_04,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.4969,1.0,10.49
cell_08_05,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.2298,1.0,10.25
cell_08_06,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.4725,1.0,10.49
cell_08_07,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.1535,1.0,10.25
cell_08_08,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.4158,1.0,10.25
cell_08_09,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,0.4788,1.0,10.41
cell_08_10,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,1.6298,1.0,10.1
cell_08_11,2026-06,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndwi_mean,positive,187.7793,1.0,10.0
cell_08_12,2026-06,2,3,0.6667,False,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,13.3793,1.0,10.0
cell_08_13,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,49.8332,1.0,10.0
cell_08_14,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.7064,1.0,10.0
cell_08_15,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,6.7697,1.0,10.0
cell_08_16,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,6.4841,1.0,10.0
cell_08_17,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,25.9011,1.0,10.0
cell_08_18,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,6.8391,1.0,10.0
cell_08_19,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndvi_mean,negative,33.8646,1.0,10.0
cell_09_00,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,5.2642,1.0,11.0
cell_09_01,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.5365,1.0,11.0
cell_09_02,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.7525,1.0,11.0
cell_09_03,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.4345,1.0,10.62
cell_09_04,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,5.4938,1.0,10.08
cell_09_05,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.064,1.0,10.0
cell_09_06,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,7.5955,1.0,10.0
cell_09_07,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.4878,1.0,10.0
cell_09_08,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.4774,1.0,10.07
cell_09_09,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,positive,14.2152,1.0,10.87
cell_09_10,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndwi_mean,positive,1.0977,1.0,10.88
cell_09_11,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,43.0701,1.0,10.67
cell_09_12,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndbi_mean,positive,321.3964,1.0,10.0
cell_09_13,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndwi_mean,negative,1.0831,1.0,10.0
cell_09_14,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndbi_mean,positive,2.3924,1.0,10.39
cell_09_15,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,viirs_avg_rad_mean,positive,2.719,1.0,11.0
cell_09_16,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndwi_mean,positive,7.1699,1.0,10.5
cell_09_17,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.0563,1.0,10.0
cell_09_18,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,33.4085,1.0,10.0
cell_09_19,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,16.1776,1.0,9.93
cell_10_00,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,23.9532,1.0,10.25
cell_10_01,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,1.16,1.0,10.25
cell_10_02,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,positive,2.875,1.0,10.25
cell_10_03,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.607,1.0,10.06
cell_10_04,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,4.9009,1.0,10.0
cell_10_05,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,5.0538,1.0,10.0
cell_10_06,2026-06,1,3,0.3333,False,True,1,4,0.25,1,3,0.3333,False,ndbi_mean,positive,8.6267,1.0,10.0
cell_10_07,2026-06,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndbi_mean,positive,3.3067,1.0,10.0
cell_10_08,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.0961,1.0,10.06
cell_10_09,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.5749,1.0,11.0
cell_10_10,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,ndvi_mean,negative,13.1299,1.0,11.16
cell_10_11,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,90.1687,1.0,11.48
cell_10_12,2026-06,3,3,1.0,True,True,4,4,1.0,0,3,0.0,True,ndbi_mean,positive,18.5985,1.0,10.0
cell_10_13,2026-06,1,3,0.3333,False,True,1,4,0.25,0,3,0.0,False,ndvi_mean,negative,3.9203,1.0,10.0
cell_10_14,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,4.2804,1.0,10.38
cell_10_15,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,viirs_avg_rad_mean,positive,9.062,1.0,11.0
cell_10_16,2026-06,2,3,0.6667,True,True,3,4,0.75,0,3,0.0,True,ndvi_mean,negative,80.9881,1.0,10.43
cell_10_17,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,14.5305,1.0,9.89
cell_10_18,2026-06,0,3,0.0,True,True,1,4,0.25,0,3,0.0,False,viirs_avg_rad_mean,positive,5.2928,1.0,9.88
cell_10_19,2026-06,1,3,0.3333,True,True,2,4,0.5,0,3,0.0,True,viirs_avg_rad_mean,positive,83.2777,1.0,9.32
cell_11_00,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,5.5729,1.0,10.0
cell_11_01,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,7.1198,1.0,10.0
cell_11_02,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,3.7061,1.0,10.0
cell_11_03,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,1.9889,1.0,10.0
cell_11_04,2026-06,1,3,0.3333,True,True,2,4,0.5,1,3,0.3333,True,viirs_avg_rad_mean,positive,28.1166,1.0,10.0
cell_11_05,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,ndbi_mean,negative,1.2467,1.0,10.0
cell_11_06,2026-06,2,3,0.6667,False,True,2,4,0.5,1,3,0.3333,True,ndwi_mean,negative,4.4867,1.0,10.0
cell_11_07,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,4.5582,1.0,10.0
cell_11_08,2026-06,0,3,0.0,True,True,1,4,0.25,1,3,0.3333,False,viirs_avg_rad_mean,positive,121.5913,1.0,10.05
cell_11_09,2026-06,0,3,0.0,False,True,0,4,0.0,1,3,0.3333,False,viirs_avg_rad_mean,positive,2.3102,1.0,11.0
cell_11_10,2026-06,0,3,0.0,False,True,0,4,0.0,0,3,0.0,False,ndvi_mean,positive,1.2357,1.0,11.14
